"response_id","start_date","comput_id","exclude_unfinished","exclude_attention","exclude_manual","what1","what2"
"R_3rJbaMB7NVaOR1u","2020/02/27 17:48:34","P-402-03",FALSE,FALSE,FALSE,"Szerintem az volt a lényeg, hogy a kutatók felmérjék egyes korcsoportok intelligencia szintjét és hogy ebből statisztikát állítsanak fel.","Csak képeket mutattak, lényegében puzzle-szerű volt és nem erre számítottam."
"R_3iKLOPZh9HeQxMJ","2020/02/27 17:48:45","402-02",FALSE,FALSE,FALSE,"IQ teszt és az arról alkotott -saját - elképzelések kapcsolata.","A teszt célja és a zabos szöveg nem igazán passzol."
"R_3HIajoJL8ZUEia4","2020/02/27 17:47:53","402-08",FALSE,FALSE,FALSE,"A hétköznapi életünk és az intelligenciánk közötti összefüggésének kutatása.","Egy délelőtti órában/hétvégén/kipihenten koncentráltabban lehetne végigcsinálni."
"R_DOUvmIxanWq56KZ","2020/02/27 17:49:45","402-13",FALSE,FALSE,FALSE,"Szerintem a kutatók célja egy részt azt vizsgálni, hogy hogyan hat az emberre a koffein/alkohol/egészséges kiegyensúlyozott táplálkozás, és felhívni a figyelmet arra, hogy az emberek tudják, hogy ezek milyen hatással lehetnek rá. Másrészt azt vizsgálni, hogy ki mennyire tartja fontosnak saját és mások intelligenciáját, és hogy ezt önmagunkhoz vagy másokhoz viszonyítjuk-e, mi a fontos számunkra, hogy magunkhoz képest hogyan teljesítünk vagy másokhoz képest hogyan.","Egy-egy saját magamra vonatkozó állítás többféleképpen is meg volt fogalmazva, például amikor másokhoz viszonyítom magam (pozitív és negatív állítás is volt) és voltak visszatérő kérdések. Jó volt, hogy több állítás az alternatív feladatok végett és a valódi teszt miatt is fel voltak téve.
"
"R_2Ea540cTIkF9bah","2020/02/27 17:49:30","P-402-12",FALSE,FALSE,FALSE,"a vizsgálat célja annak felmérése, hogy a nyugodt környezet (jelen eset) mennyiben hoz más eredményt, mint az otthoni körülmények között történő tesztkitöltés. a mostani kísérlet résztvevői a ""kontrollcsoport"".","elég nagy differenciát éreztem a feladatok nehézségében. számos esetben gyakorlatilag biztos vagyok benne, hogy jól gondolkodtam, de - számomra meglepően - sok esetben kifejezetten nehéz volt a feladvány, többször tippeltem is (a 45 mp leteltére való tekintettel). a teszt eredménye (""átlag alatti"") meglepett."
"R_yjxlEnLWKbgK4zT","2020/02/27 17:47:11","p-402-07",FALSE,FALSE,FALSE,"A vizsgálat egy intelligencia teszt volt. A kutatók célja az volt, hogy megtudják, otthoni környezetben ugyanúgy lehet-e teljesíteni, mint laboratóriumi környezetben.","Nem"
"R_1FEpB0XR2QXfR5u","2020/02/27 17:47:59","P-402-05",FALSE,FALSE,FALSE,"Szerintem ez a vizsgálat egyrészt tájkoztatást adott az agy működéséről, tanácsokat adott (pl. egészséges életmód). Tesztelte a gyorsaságot, a stresszhelyzetet.","Semmi különöset nem vettem észre."
"R_9ZXSXtZt41pk4Fz","2020/02/27 17:46:38","402-01",FALSE,FALSE,FALSE,"A kutatók célja az volt, hogy összehasonlítsák az emberek teljesítőképességét nyugodt, otthonos, illetve laboratóriumi körülmények között.","Nem vettem észre semmi különöset."
"R_3qytNX3QqZFeNKy","2020/02/27 17:51:30","P-402-06",FALSE,FALSE,FALSE,"A kombinációs képesség, és az összefüggések felismerésének képességére irányul ez a teszt.","Eddig nem sok ilyen teszttel találkoztam, de nem találtam ebben semmi különlegeset, extrát a többihez képest."
"R_3p8PakW5OVjpGWe","2020/02/27 17:50:03","P-402-04",FALSE,FALSE,FALSE,"Arról, szólt, hogy megvizsgálják, hogyan teljesítünk, nem otthoni körülmények között.","Nem"
"R_3Jh32QksvETMWDg","2020/03/02 17:58:09","4",FALSE,FALSE,FALSE,"a kutatók célja egy IQ teszt adoptáción keresztül vizsgálni,hogy a laboratóriumi környezet mennyiben befolyásolja a kitöltés eredményességét","-"
"R_1DTHO9fPOi5Yv6Y","2020/03/02 17:58:36","P-402-18",FALSE,FALSE,FALSE,"A kísérletet környezeti tényezők zavarása nélkül, figyelmesen elvégezzem.","Nem voltam benne biztos, hogy megértettem a feladatot az ábrák kiválasztása során.kí"
"R_41kv81aouxh1gAh","2020/03/02 17:58:26","P-402-17",FALSE,FALSE,FALSE,"Nagyon összetett volt. A  cél az lehetett hogy mennyire vonja el a figyelmet a nem az intelligencia teszthez tartozó információk.","Az egészséges életmódos hanganyagot éreztem furcsának, mert nem értettem mi köze van az intelligenciámhoz."
"R_BLNFkYRDLXtOjct","2020/03/02 17:58:39","P-402-19",FALSE,FALSE,FALSE,"mennyire tudunk átlátni egy-két ábra mögé, hogyan tudjuk besorolni őket.","nem"
"R_O0v9vIEdhVU785P","2020/03/02 17:57:43","P-402-06",FALSE,FALSE,FALSE,"Minták, ismétlődések felismerése az ilyen IQ tesztek lényege.","45 másodperc nem mindig elég, amikor már kicsit bonyolódnak a feladatok. A visszaszámláló engem stresszel, nem tudok vele olyan jól gondolkodni. Jobban szeretem papíron kitölteni a hasonló teszteket."
"R_3CTwfpZgtXDSxbP","2020/03/02 17:58:10","P-402-04",FALSE,FALSE,FALSE,"A kutatók célja az volt, hogy megvizsgálják, hogy a tesztet ugyan olyan eredményesen lehet kontrollált körülmények között kitölteni, mint otthon.","Szerintem az éles feladat könnyebb volt, mint a bemelegítő."
"R_2fCAIKaA9wtyCQj","2020/03/02 17:58:03","P-402-09",FALSE,FALSE,FALSE,"Az intelligencia méréséről. A célja egy olyan teszt kidolgozása, amely kitölthető akár otthon is, nem csak kontrollált körülmények között.","Nem."
"R_1l51yTZhWcwqmyF","2020/03/02 17:58:50","40208",FALSE,FALSE,FALSE,"Kutatok célja az volt, hogy lássák mennyire befolyásolja a koncentráció/siker képességedet ha nem jó az IQ szinted.","Igen, nem hiszem hogy sikertelen lett az IQ tesztem."
"R_12lpmgsToBbE5Km","2020/03/02 17:58:07","P-402-13",FALSE,FALSE,FALSE,"Szerintem a koncentrációs képességek és esetleg a stresszes helyzetek ""megélésének"" a vizsgálata is jelen volt a kísérletben.","Sokszor voltak hasonló feladatok,amik nagyon egyszerűnek tűntek, de mégis azok voltak a legnehezebbek. A feladatok utáni kérdésekben kétszer volt ugyanaz a kérdés. ""Jobban sueretnék teljesíteni, mint mások"" (Legalábbis azt hiszem,hogy ez volt az)"
"R_2wAAA76LjmJQEbw","2020/03/02 17:57:36","P-402-05",FALSE,FALSE,FALSE,"A kutatók célja az volt, hogy egy korábbi tesztet, amit eddig csak személyes formában lehetett elvégezni átadaptáljanak eggy otthon kitölthetős teszté.","nem"
"R_3Pd8PcEbZRZHlRT","2020/03/02 17:58:46","P-402-12",FALSE,FALSE,FALSE,"Saját magunkról kialakított kép vizsgálata, összevetve a feladatokkal, annak megoldásaival.","Hasonlóak voltak."
"R_2uVQ0kkRXjILZAl","2020/03/02 17:58:02","P-402-15",FALSE,FALSE,FALSE,"A vizsgálati személyek intellektusát vizsgálták. A vizsgálat célja, hogy összehasonlítsák, otthoni illetve laboratóriumi helyzetben kitöltött teszteknek az eredményeit.","Csak a próba feladat után volt visszajelzés, illetve volt olyan feladat, ami megegyezett a próba feladattal."
"R_OHzbGtjuGyVcIhP","2020/03/02 17:57:28","402-02",FALSE,FALSE,FALSE,"'- milyen az alany IQ szintje
- különbözőképpen oldja e meg az alternatív, mint az éles feladatokat, egyáltalán tölt e időt a gyakorlással
- van e türelme végighallgatni az audiót (meditáció) vagy továbblép
- mennyire gyorsan illetve pontosan válaszol meditáció előtt és után","'- meditációs feladat, illetve más audió is volt közben
- gyakorló feladatok is, alternatív is"
"R_UuW7ML7PlWsbN3b","2020/03/05 17:59:02","P-402-16",FALSE,FALSE,FALSE,"A kutatás célja az inteligencia vizsgálata volt laboratóriumi környezetben.","Nem vettem észre."
"R_tWFVBbDmfAzuVgJ","2020/03/05 18:01:05","P-402-18",FALSE,FALSE,FALSE,"A gyors gondolkodásról szólt.","Egyre nehezebb feladatok voltak. Volt amire végképp nem tudtam a helyes választ, ezért tippeltem."
"R_1OlQHe9zxk1EnsM","2020/03/05 18:01:08","P-402-04",FALSE,FALSE,FALSE,"A teszt IQ értéket térkéopezi fel, sajnos csak a rendszer felismerő részen. Egy kontroll inteligencia szintet akarnak megállapítani a jővőbeli kitöltésekhez.","Nem."
"R_1JKthW8j5ygQJUv","2020/03/05 17:49:44","P-402-02",FALSE,FALSE,FALSE,"A kutatók célja az volt, hogy felmérjék, a nem nyugodt, akár zajos körülmények hogyan hathatnak a koncentrációra és figyelemre a tesztkitöltés során, és így milyen eredmények keletkeznek.","Számomra külömös volt, hogy semmilyen szöveges részt nem tartalmazott a teszt, csak ábrák alkották."
"R_1GPvhE1bWhN6lIs","2020/03/05 17:52:46","P-402-14",FALSE,FALSE,FALSE,"A kutatók célja az volt, hogy felmérjék, hogy hogyan teljesítünk, akkor amikor annak tétje van és éles szituáció, illetve, hogy mennyire befolyásoló tényező az idegen környezet, stressz, illetve, hogy az összpontosító gyakorlat után jobb teljesítményt érünk.e el.","Számomra az alternatív feladatok elbizonytalanítóak voltak, minnél többet csináltam annál kevésbé éreztem jónak a válaszaim, akkor is ha az egy másik feladat első könyebb része volt."
"R_2zVfPgDJwkIVmFm","2020/03/05 17:53:20","P-402-10",FALSE,FALSE,FALSE,"A vizsgálat intelligencia mérés céljából logikai feladatok elé állított. A kutatók célja az volt, hogy a feladatokra adott válaszok segítségével meghatározzák az intelligenciám hányadosát.","Nem."
"R_BufZeZOmtIH5OCJ","2020/03/05 18:00:10","P-402-08",FALSE,FALSE,FALSE,"
A vizsgálat arról szólhatott, hogy milyen szinvonalon töltenénk ki a tesztet nem otthoni környezetben. Továbbá még az is lehetett a cél, hogy össze tudják hasonlítani a két környezetben milyen szinten teljesítenek.","Az időszámláló sokkal nagyon stresszélményt nyújtott, mint amire számítottam."
"R_NX7GUIUiuHXhdF7","2020/03/05 17:53:00","P-402-09",FALSE,FALSE,FALSE,"összehasonlítsák az elért eredményeket egy alaphelyzetben és egy valamivel nyugodtabb - a hanganyagnak köszönhetően - állapotban ahhoz képest.","különöset nem igazán"
"R_9n9yKxgybwD5CAp","2020/03/05 17:55:36","402-12",FALSE,FALSE,FALSE,"A vizsgálat nagy mértékben épült a vizuális inger gyors feldolgozására. A kutatók célja az volt, hogy lemérjék milyen gyors a látottak érzékelése és ez alapján a hiányzó láncszem megtalálása, miközben a logikai menetet teljes mértékben észben tartása a feladat a megtalálás érdekében. Tehát valami logikai összefüggést kellett gyorsan megtalálni a látott formák között és azt tovább vinni.","Ugyanannyi idő jutott a könnyűre, mint a nehéz feladatra. Illetve az egész teszt egy féle feladattípusra épül."
"R_2f6VZSPhrz0kvEh","2020/03/05 17:59:45","402-07",FALSE,FALSE,FALSE,"A kutatók célja összehasonlítani a labor valamint az otthoni körülmények IQ tesztek eredményéré gyakorolt hatását","Végig az ""English"" nyelv volt választva, de magyarul ment a teszt."
"R_d0iHWtRwmnZsF0Z","2020/03/05 17:49:47","P-402-01",FALSE,FALSE,FALSE,"A tanulmányaim okán vannak bizonyos információim arról, pontosan hogyan működik egy intelligencia teszt, ez valamilyen mértékben determinálja a gondolataimat ezen a téren. Az intelligencia egy adatokban mérhető terület, és ehhez megfelelőek ezek a fajta feladatok, amelyek az alapvető kognitív képességeket mérik - gondolkodási műveletek, úgymint összefüggések meglátása, következtetés, a szükséges információ kiszűrése és alkalmazása, valamint a haszontalan információ kiszelektálása, több választható lehetőség közül a megfelelő megtalálása, stb. Ezek mérhető gondolkodási területek, hiszen lekövethető műveletekről van szó, melyek működése befolyásolja a világról való gondolkodásunkat is - hiszen nagyban számít, hogyan szűrjük és dolgozzuk fel az információt, hogyan vonunk le következtetéseket azzal kapcsolatban, végül milyen ítéleteket és döntéseket hozunk meg bizonyos élethelyzetekben. Képesek vagyunk-e megadott információk alapján következtetni az ismeretlenre.","Habár a tájékoztatás szerint egyre nehezednek a feladatok, többször éreztem úgy, hogy a nehezebb etapban valójában elbújt egy-két könnyebb feladat - de ez következhet abból is, hogy objektíven nem volt könnyebb a feladat, inkább számomra volt kedvezőbb, olyan területek voltak szükségesek a megoldásához, amelyek esetemben magasabban funkcionálnak."
"R_3CN1gzBNgqWzUdH","2020/03/05 17:49:52","P-402-03",FALSE,FALSE,FALSE,"A kutatás célja az volt, hogy megvizsgálják labor környezetben azonos-e a teljesítmény, illetve eredmények mint nyugodt, otthoni körülmények között.","A légző gyakorlat után jobban ment, amíg nem idegesített fel újra valamelyik feladat."
"R_1kZYkzNN6FXIbeg","2020/03/05 17:59:36","P-402-05",FALSE,FALSE,FALSE,"Egy normál képességvizsgálatnak írnám le, amibe bele volt csepegtetve plusz információ: javíthatunk a saját képességeinken az életmód és gyakorlás segítségével.","Nem igazán értettem ezeket a plusz infókat, először arra gondoltam, hogy lesz belőle majd később kérdés. 

Másik: a bemelegítő feladatok nehezebbek voltak, mint az éles. Továbbá, ami tétre ment feladat arra jobban rákoncentráltam, mint a nem élesre."
"R_1pmn4BkeY7Anqh5","2020/03/09 17:54:16","P-402-10",FALSE,FALSE,FALSE,"létrehozni egy új iq tesztet, ami pontosan méri az intelligencia szintet","nagyon hasonló egy másikkal, ami kb az első találat amit kidob ha rákeresel arra h iq teszt, illetve csak ilyen logikai matekfeladatok voltak, amig annyira nem tudják felmérni az iqját valakinek"
"R_WfKAV09M4Iwor5f","2020/03/09 17:50:32","402-13",FALSE,FALSE,FALSE,"Intelligencia mérése laboratóriumi körülmények között","a két rész közötti szöveg (ételek, alkoholfogyasztás, koffeinfogyasztás) nem volt köthető a többi feladathoz"
"R_pnq3jrpcFnyUged","2020/03/09 17:51:14","P-402-15",FALSE,FALSE,FALSE,"Ha összpontosítunk, akkor mennyire tudjuk helyesen elvégezni a feladatokat. Szükséges-e a nyugodt állapot a teszt elvégzésére.","Mintha az EQ-t is mérték volna."
"R_2vY3TSeEfbWgATb","2020/03/09 17:49:16","9",FALSE,FALSE,FALSE,"Különböző külső faktorok behatása IQ teszt kitöltése közben, vizsgálni a motivációt, személyiségbeli különbségek és az IQ kapcsolatát","A teszt kiírta a teljesítményem még az első feladatsor kitöltése után, ami utána hatással volt a későbbi teljesítményemre és ez a feladat további részében sem lett feloldva, miközben a feladat leírása során azt jelezték, hogy nem kapunk visszajelzést."
"R_27EinNnPGKnVhPg","2020/03/09 17:35:29","P-402-17",FALSE,FALSE,FALSE,"A vizsgálat képkiegészítéses feladatokkal vizsgálta az intelligenciát. A kutatók célja az volt, hogy egy olyan tesztet hozzanak létre, amely otthonról is elvégezhető. Most a laboratóriumi, illetve az otthoni kitöltés különbségeit vizsgálták.","Nem."
"R_2XmuDdUAfU7zsDw","2020/03/09 18:12:45","402-09",FALSE,FALSE,FALSE,"A stressz kapcsolata az emberek intelligenciaszintjével.","Nem"
"R_3pt2ob263IeqPKs","2020/03/09 17:35:18","P-402-18",FALSE,FALSE,FALSE,"A vizsgálat célja az volt, hogy megnézzék, mennyire tudunk koncentrálni az IQ teszt kitöltése során laboratóriumi környezetben és összevetni a kapott adatokat az otthon elvégzett eredményekkel.","Az IQ teszt során hallott szöveg segítette az átszellemülést, ugyan nem a témára hangolt rá, de igyekezett oldani a stresszt és növelni a fókuszáltságot.
Érdekesnek találtam az alternatív és az éles feladatok közti különbséget."
"R_25SFoyhhkuZwVHY","2020/03/09 17:35:23","P-402-19",FALSE,FALSE,FALSE,"A kutatók célja az volt, hogy felmérjék az otthoni és egy laboriatóriumi körülmények között kitöltött intelligenciateszt eredményeinek különbségét.
A vizsgálat az én esetemben arról szólt, hogy laboratóriumi körülmények között hogyan teljesítek.","Nem teljesen értettem, hogy miért fontos meghallgatnom a kávé- alkoholfogyasztás és a nem megfelelő táplálkozás következményeit, egyéb észrevételem nincsen."
"R_123BWA0Ha1oMgRZ","2020/03/09 17:35:36","402-16",FALSE,FALSE,FALSE,"Ez  a vizsgálat a kitöltők intelligencia szintjét próbálja meghatározni, és az a célja, hogy egy egyszerűbb, otthon is elvégezhetőb tesztet kialakítsanak.","Csak egy feladattípus volt benne."
"R_1NDNySS45rinLsR","2020/03/09 17:50:44","P-402-14",FALSE,FALSE,FALSE,"Ez a vizsgálat azt  mutatja meg milyen magas az egyén intelligenciája és a kutatók célja az vele, hogy ezt megismerhessük mi is.","Nem igazán."
"R_DpeYnV5x9rR3gaJ","2020/02/17 17:55:18","402-14",FALSE,TRUE,FALSE,"Számítógépes IQ teszt kitöltéséről szólt, mely során egyre nehezebb, több gondolkodást igénylő feladatokat kellett megoldani. A célja szerintem, hogy felmérje azt, hogy bizonyos időkereten belül rájövünk-e, ha igen milyen gyorsan, az ábrák logikájára. Illetve, hogy felmérje az emberek mennyire gondolkodnak különbözően,","Nem."
"R_bPB4kDLTqzx2C9b","2020/02/17 17:54:58","P-402-08",FALSE,TRUE,FALSE,"A vizsgálat nem csak az IQ szintünket szeretné vizsgálni, hanem a kitöltés közbeni lelkiállapotunkat is figyeli. Gondolom sok ember eredményét befolyásolja a stressz, a magával szembeni elvárás, és az idő ketyegése. Ezt magamon különösen megfigyeltem, és segített a közbeékelt légzőgyakorlat.","Kíváncsi volt a lelkiállapotunkra, ami szerintem egy nagyon jó dolog, hiszen az eredmény értékelése szempontjából nem egy elhanyagolható dolog, az, hogy éppen milyen állapotban vagyunk, és, hogy maga a teszt mit vált ki belőlünk."
"R_W3xnFhVXCIJ8u7T","2020/02/24 17:44:11","P-402-04",FALSE,TRUE,FALSE,"A kutatás során a teljesízményünket az otthon kitöltőkkel mérik össze, hogy megfigyeljék, a környezet befolyásolja e a teljesítményt","Sokkal nehezebb volt, mint gondoltam."
"R_TonOqfidwgLLvRD","2020/02/27 17:50:31","P-402-10",FALSE,TRUE,FALSE,"Saját magunknak felállított elvárásokról","Igen"
"R_2VkZCQ7TVGhEFl0","2020/02/27 17:49:40","402-15",FALSE,TRUE,FALSE,"A kutatás célja, hogy felmérje az IQ teszt hogyan működik a kitöltők között.","Nem, mivel nem töltöttem még ki IQ tesztet."
"R_3O7hwv3dTcTPqbd","2020/03/02 17:57:47","P-402-07",FALSE,TRUE,FALSE,"Nem igazán értem. Talán annak a vizsgálata, hogy mennyire van összefüggésben az IQ teszten elért pontszám azzal, hogy mennyire értünk egyet az intelligencia fejleszthetőségével (?)","Nem."
"R_1KydscyWRjuZ6nZ","2019/04/11 18:09:31","422-13",FALSE,FALSE,TRUE,"Felmérni, hogy laboratóriumi körülmények között jobban teljesítenek -e az alanyok az IQ teszten, mint egyéb nyugodt környezetben, például otthon vagy egy hotel szobában. Igazolni, hogy laboratóriumi körülmények között az emberek jobban teljesítenek, mint más egyéb nyugodt környezetben.","Igen. Elképzelhetőnek tartom, hogy amikor a bemelegítés után visszajelzést kaptam, akkor az egy előre meghatározott negatív feedback volt, persze azt is elképzelhetőnek tartom, hogy tényleg átlagon aluli teljesítményt nyújtottam, azonban mivel nem volt konkrét pontszám/arány/hasonló objektívebb dolog feltüntetve, ezért gyanús volt számomra. A lazító meditáció szerű hangfelvétel is kicsit gyanús volt emiatt. Valószínűnek gondolom, hogy az intelligencia képességek és az érzelmi állapot kapcsolatára is irányult ez a teszt."
"R_2Bx0gSKbe5paZcX","2019/04/11 18:10:23","P-422-03",FALSE,FALSE,TRUE,"A teszt kitöltése előtt elmondták. Azt mérik, hogy milyen a teszt mármint, hogy milyen a loboros és az otthoni között a lülönbség. Ez nem volt annyira fontos számomra, szóval nem nagyon jegyeztem meg.
Gondolom azt is mérték, hogy a hanganyag amit lejátszottak nekünk az milyen hatással volt.","Biztos, hogy a teszt közepén valódi eredmény van kírva?
Nem tartom kizártnak csak megfordult a fejemben, hogy rész a tesztnek."
"R_3G2qpJKRxvsIn8a","2019/04/15 17:56:58","P-422-11",FALSE,FALSE,TRUE,"A bemelegítő feladatok direkt nehezek voltak, hogy megvizsgálják, ha csalódott az ember magában, akkor hogyan változik a teljesítménye.","Nehéz volt a bemelegítés, illetve gyakran elmondták, hogy nem lehet az intelligencián változtatni, így csalódtam magamban az elején a gyakorlásnál, amit szerintem direkt terveztek így."
"R_1n7Wbrc8udjau8r","2019/04/29 17:57:07","P-422-13",FALSE,FALSE,TRUE,"Ez a vizsgálat az IQ mérésére szolgál. A kutatók célja, hogy felmérjék, hogy különböző ábrákat logikusan tovább  tudunk-e gondolni. A feladatok tele voltak agymozgató részekkel. A bemelegítő és a végső feladatsor között volt egy meditációs rész, ami segített kicsit befelé fordulni és ellazulni.","Nem."
"R_3MfiOF5DUTS3rUl","2019/04/29 17:56:34","P-422-10",FALSE,FALSE,TRUE,"Szerintem a ""bemelegítő"" feladatok sokkal nehezebbek voltak, mint maga a teszt. Lehetségesnek tartom, hogy azt akarták Önök elérni, hogy egy esetleges rosszabb eredmény által okozott stresszes állapot mennyire befolyásolja a kitöltőket, mennyire fontos egy átlagos embernek a lehető legjobb teljesítmény nyújtása.","Pont az volt benne a különös, hogy nem volt benne semmi különös. Hiszen a leírás szerint ez egy újfajta IQ teszt, amit kifejezetten híres és elismert intézetek fejlesztenek. Mégis, teljesen ugyanolyan feladattípusok voltak benne, mint a több száz, az interneten elérhető tesztekben. Ezért is gondolom azt, amit az előző kérdésnél leírtam, hogy talán nem az emberek IQ-jának a felmérése volt a cél."
"R_CmBLhBtCaz2pkU9","2019/04/29 17:56:00","P-422-09",FALSE,FALSE,TRUE,"A vizsgálat célja az volt, hogy nem az otthoni steríl körülmények között, hanem egy idegen környezetben kitöltött IQ teszt mennyiben tér el az otthon kitöltöttek átlagától. Ezek alapján következtetéseket tudnak levonni, hogy  a környezet mennyire befolyásolja az eredményt . A teszt során a testi-lelki egészség megőrzésével kapcsolatos információkat kaptunk, amely a figyelmünk szempontjából játszhatott szerepet.","A hanganyog témája bár a szellemi, vagy testi-lelki épség szempontjából kapcsolódtak a teszt témájához, de a számomra kissé irreleváns volt a teszt eredményessége szempontjából. A bemelegítő kérdések kiértékelése szerintem furcsa volt, mert ugye arra nem melegítettünk, tehát azonnal és kevés kérdésből számított ki eredményt a teszt. De számomra gyanús, hogy itt az is volt a cél, hogy kissé bizonytalan legyen utána az alany. Az extra kérdések is furcsák voltak, illetve azoknak megnevezett oka."
"R_3p581Y6MDPkhUJj","2019/05/02 17:57:39","P-422-01",FALSE,FALSE,TRUE,"a vizsgálat az IQ-t mérte, melyhez valamiféle képeket használtak amikhez logika alapján kellett a hiányzó részeket behelyettesíteni. a teszt célja szerintem IQ mérés volt, koncentrált, labor körülmények között voltak kíváncsiak a teljesítményünkre és arra, hogyan reagálunk stresszes helyzetben.","annyi különös volt, hogy a teszt hangot hallottam, majd ki kellett cseréljem a fülhallgatómat éles feladatban. egyébként pedig érdekes volt visszajelzést kapni a próba feladat után az IQ mérésre. ez volt a legkülönösebb"
"R_2c1NOoPDoJjMeVN","2019/05/09 18:00:24","P-422-13",FALSE,FALSE,TRUE,"Először szerintem az IQ szintünkre voltak kíváncsiak, majd arra, hogy a teszt milyen hatással van ránk érzelmi szempontból.","Nagyon sokszor kérdeztek rá ugyan arra, csak máshogyan megfogalmazva, amikor a gondolatainkkal kapcsolatban kellett döntenünk."
"R_3ykY1ethgMcUfvz","2019/05/13 18:01:13","P-422-18",FALSE,FALSE,TRUE,"A teszt manipulálni próbálta a kitöltőt (negatívan), a bemelegítőfeladatok szolgáltak referenciaként a negatív hatások utáni teljesítmény mérésére. Az önkéntes feladatmegoldás valamilyen módon a motiváció mérésére szolgálhatott.","Ha jól sejtem, mindenki ""átlag alatti"" teljesítményt ért el a bemelegítő feladatoknál, ahogy az ikres kutatás is kétségbe vonható, illetve az alkohol, kávé- és élelmiszerfogyasztási bűntudatkeltés is negatív hatással próbált lenni a kitöltőre."
"R_1FwGY66oCSkUtwh","2019/05/16 18:30:08","P-422-18",FALSE,FALSE,TRUE,"Egy otthon kitölthető IQ teszt laboratóriumi körülmények közötti vizsgálata.","Stresszes helyzetet próbált generálni a bemelegítő feladatsor után kijelentett (remélem) statikus eredménnyel."
"R_3s5gPp4WBOTy7QP","2019/09/26 17:20:10","P-422-15",FALSE,FALSE,TRUE,"Megvizsgálni, hogy a laboratóriumi környezet és a stressz mennyire befolyásolja az inteligenciaszint teszt kitöltését.","Nem."
"R_qz1oxHbZQ6jX3C9","2019/09/26 17:20:34","24",FALSE,FALSE,TRUE,"Az inteligenciánkat hogyan befolyásolsa a hangulatunk és a személyiségünk.","A bemelegítő feladat után rossz eredményt közöltek. Remélem ez a kísérlethez tartozott, hogy váltosztassák a hangulatunkat és nem én bénáztam. Ha én rontottam, akkor ezt ne vegyék figyelembe. Köszönöm."
"R_tRoSORtogvprp4J","2019/09/26 17:21:54","P-422-18",FALSE,FALSE,TRUE,"Azt vizsgálták a kutatók, hogy hogy teljesítünk stresszhelyzetben, amikor elénk raknak egy IQ tesztet, és a célunk, hogy tudásunknak megfelelően a lehető legjobb pontot érjük el, és ne csalódjunk magunkban. Valamint hogy teljesítünk akkor, ha nyugodtabb lelkiállapotba kerülünk meditációval. A cél az, hogy rájöjjenek van-e különbség a két eredmény között, és ha igen, mennyi.","A bemelegítő feladat vége számomra nehezebb volt, mint az éles feladat vége."
"R_eerXrpOaFnUwSUp","2019/10/03 17:33:59","P-422-01",FALSE,FALSE,TRUE,"A kutatók célja IQ teszt kitöltése volt kontrollált környezetben, kiegészítve egyéb kérdésekkel, amelyek befolyásolhatják a teszt eredményét, mint pl. alkoholfogyasztás, kávéfogyasztás, személyiség, nyugodtság és a résztvevő gondolatai az intelligenciáról, annak befolyásolási lehetőségeiről.","Az első tesztsor utáni kiírás, miszerint átlag alatt teljesítettem, nekem fura. Ismerem a Mensa online tesztjét, ahol hasonló feladatsor található és nem erre számítottam, így talán a teszt része, hogy ilyen eredményt írnak ki, vagy visszafejlődtem."
"R_33DtAUNi8uK5VLi","2019/10/10 17:30:32","P-422-18",FALSE,FALSE,TRUE,"Szeritem azt szerették volna vizsgálni, hogy milyen hatással van az egyénre a negatív visszajelzés az IQ során, illetve, hogy ennek fényében mennyire ítéli meg fontosnak az illető az IQ-t.","Számomra furcsa volt az átlag alatti visszajelzés az első rész után, ami néma stresszt okozott bennem. Az IQ tesztek összetettebbek szoktak lenni, itt csupán csak azt vizsgálták, hogy mennyire tudunk szabályokat kialakítani, felfedezni."
"R_21zYHErTIjSwpmV","2019/10/10 17:31:02","P-422-21",FALSE,FALSE,TRUE,"A kutatók azt vizsgálták, hogy hogyan hat az egyén által elvégzett teszt alapján a személyes intelligencia szint eredményre az hogy 
1. a teszt megkezdése előtt gyenge teljesítményről szóló visszajelzést kap
2. egészséges életmód gyakorlásáról szóló ajánlást kell végighallgatnia illetve figyelmeztetést kap egészségromboló hatású szerek fogyasztásának ártalmáról és az azok velejáró hatásairól
3. egyéni megítélését olyan formában motiválják, hogy gyakorló feladatokat kap a teljesítmény növelése érdekében
4. külsőleg meghatározott időkorláton belül kell maradnia a tesztet kitöltőnek","Eltérést nem vettem észre azon kívül, hogy tudtommal az intelligencia teszteknél az időtényező (idő mérése) nem szokott közre játszani."
"R_2B2MfkS7mSZNz95","2019/10/24 17:28:57","p-402-12",FALSE,FALSE,TRUE,"Az egészséges életmód és a mentális épség mennyire folyásolja be a tesztírót. Alkohol illetve koffein hatásának összevetése azonos sávban lévő tesztírók közül. Mentális épség és erősség, mennyire folyásolja be a tesztírót egy bizalom romboló élmény(prios szöveg: átlag alatti iq a bemelegítőnél.).","A bemelegítő feladatoknál összesített, lehangoló eredmény kiírás.
Alternatív feladatoknál más feladat típus, lineárisabb minta követő gondolkodást tükröző."
